latitude,longitude,acq_date,acq_time,satellite,instrument,frp,daynight,confidence,datetime_utc,datetime_local,local_date,local_time,geometry,county
40.8741,-122.3677,2021-07-01,534,Terra,MODIS,158.1,N,100,2021-07-01 05:34:00+00:00,2021-06-30 22:34:00-07:00,2021-06-30,22:34:00,POINT (-122.3677 40.8741),Shasta
40.8968,-122.3249,2021-07-01,534,Terra,MODIS,27.5,N,86,2021-07-01 05:34:00+00:00,2021-06-30 22:34:00-07:00,2021-06-30,22:34:00,POINT (-122.3249 40.8968),Shasta
40.9207,-122.3565,2021-07-01,949,Aqua,MODIS,26.0,N,94,2021-07-01 09:49:00+00:00,2021-07-01 02:49:00-07:00,2021-07-01,02:49:00,POINT (-122.3565 40.9207),Shasta
40.8754,-122.3509,2021-07-01,949,Aqua,MODIS,26.3,N,63,2021-07-01 09:49:00+00:00,2021-07-01 02:49:00-07:00,2021-07-01,02:49:00,POINT (-122.3509 40.8754),Shasta
40.8774,-122.3712,2021-07-01,949,Aqua,MODIS,36.3,N,99,2021-07-01 09:49:00+00:00,2021-07-01 02:49:00-07:00,2021-07-01,02:49:00,POINT (-122.3712 40.8774),Shasta
39.9262,-120.3757,2021-07-01,949,Aqua,MODIS,18.9,N,87,2021-07-01 09:49:00+00:00,2021-07-01 02:49:00-07:00,2021-07-01,02:49:00,POINT (-120.3757 39.9262),Plumas
39.9245,-120.3611,2021-07-01,949,Aqua,MODIS,37.4,N,100,2021-07-01 09:49:00+00:00,2021-07-01 02:49:00-07:00,2021-07-01,02:49:00,POINT (-120.3611 39.9245),Plumas
40.8977,-122.3335,2021-07-01,1912,Terra,MODIS,67.4,D,98,2021-07-01 19:12:00+00:00,2021-07-01 12:12:00-07:00,2021-07-01,12:12:00,POINT (-122.3335 40.8977),Shasta
39.9269,-120.3631,2021-07-01,1912,Terra,MODIS,50.0,D,88,2021-07-01 19:12:00+00:00,2021-07-01 12:12:00-07:00,2021-07-01,12:12:00,POINT (-120.3631 39.9269),Plumas
39.9175,-120.366,2021-07-01,2054,Aqua,MODIS,89.2,D,85,2021-07-01 20:54:00+00:00,2021-07-01 13:54:00-07:00,2021-07-01,13:54:00,POINT (-120.366 39.9175),Plumas
40.9095,-122.3631,2021-07-01,2055,Aqua,MODIS,134.1,D,87,2021-07-01 20:55:00+00:00,2021-07-01 13:55:00-07:00,2021-07-01,13:55:00,POINT (-122.3631 40.9095),Shasta
40.9159,-122.3518,2021-07-01,2055,Aqua,MODIS,66.9,D,85,2021-07-01 20:55:00+00:00,2021-07-01 13:55:00-07:00,2021-07-01,13:55:00,POINT (-122.3518 40.9159),Shasta
40.8921,-122.3379,2021-07-01,2055,Aqua,MODIS,144.4,D,100,2021-07-01 20:55:00+00:00,2021-07-01 13:55:00-07:00,2021-07-01,13:55:00,POINT (-122.3379 40.8921),Shasta
40.9131,-122.3444,2021-07-01,2055,Aqua,MODIS,50.3,D,70,2021-07-01 20:55:00+00:00,2021-07-01 13:55:00-07:00,2021-07-01,13:55:00,POINT (-122.3444 40.9131),Shasta
40.9124,-122.3699,2021-07-01,2055,Aqua,MODIS,93.2,D,82,2021-07-01 20:55:00+00:00,2021-07-01 13:55:00-07:00,2021-07-01,13:55:00,POINT (-122.3699 40.9124),Shasta
39.9228,-120.3658,2021-07-02,617,Terra,MODIS,18.2,N,86,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-120.3658 39.9228),Plumas
40.8708,-122.3378,2021-07-02,617,Terra,MODIS,6.0,N,70,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3378 40.8708),Shasta
40.9241,-122.3423,2021-07-02,617,Terra,MODIS,12.5,N,53,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3423 40.9241),Shasta
40.9319,-122.3565,2021-07-02,617,Terra,MODIS,13.6,N,95,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3565 40.9319),Shasta
40.9411,-122.3588,2021-07-02,617,Terra,MODIS,13.7,N,92,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3588 40.9411),Shasta
40.9211,-122.3671,2021-07-02,617,Terra,MODIS,19.1,N,100,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3671 40.9211),Shasta
40.9395,-122.3718,2021-07-02,617,Terra,MODIS,119.5,N,100,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3718 40.9395),Shasta
40.9303,-122.3692,2021-07-02,617,Terra,MODIS,58.6,N,100,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3692 40.9303),Shasta
40.9379,-122.3845,2021-07-02,617,Terra,MODIS,20.3,N,100,2021-07-02 06:17:00+00:00,2021-07-01 23:17:00-07:00,2021-07-01,23:17:00,POINT (-122.3845 40.9379),Shasta
